business_status,formatted_address,name,permanently_closed,place_id,plus_code,rating,types,user_ratings_total,opening_hours,tag,price_level,results,lat,long
CLOSED_TEMPORARILY,"Rajasthan, India",Ranthambore National Park,TRUE,ChIJF1XWaPbYcTkRJcm6YIv3uW4,"{'compound_code': '2G83+W2 Prempura, Rajasthan', 'global_code': '7JRR2G83+W2'}",4.4,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",3042,-1,campground,-1,-1,26.0173274,76.5025742
CLOSED_TEMPORARILY,"Gurugram, Haryana 122105, India",Amity MTC,TRUE,ChIJ6XEkwlQ5DTkRXjA9aoZnepI,"{'compound_code': '8WC7+M5 Gurugram, Haryana', 'global_code': '7JWR8WC7+M5'}",4.3,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",455,-1,campground,-1,-1,28.321642,76.9129121
CLOSED_TEMPORARILY,"A 19 Beniwal Kata Opp Hospital Ramgarh Mode, Jal Mahal, Amer, Jaipur, Rajasthan 302002, India",Jannat,TRUE,ChIJXyzQ4_uwbTkR5zdZdCOCvOY,"{'compound_code': 'WRWX+CH Amer, Jaipur, Rajasthan', 'global_code': '7JRQWRWX+CH'}",4.1,"['clothing_store', 'point_of_interest', 'store', 'establishment']",14,-1,campground,-1,-1,26.9460857,75.8489244
CLOSED_TEMPORARILY,"1358, Raval Ji Ka Bazar, Gangapol, Jaipur, Rajasthan 302002, India",Rajputana Tour Cab,TRUE,ChIJS9Hz-_axbTkR2Dtp_2X4lZM,-1,5,"['travel_agency', 'point_of_interest', 'establishment']",113,-1,campground,-1,-1,26.9357847,75.8336128
OPERATIONAL,"R-14, Yudhister Marg, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001, India","Hotel Shikha, Jaipur",-1,ChIJ_VzhwRq0bTkRGbEjlkfBc9M,"{'compound_code': 'WQ4W+CQ Ashok Nagar, Jaipur, Rajasthan', 'global_code': '7JRQWQ4W+CQ'}",4,"['lodging', 'point_of_interest', 'establishment']",1628,{'open_now': True},campground,-1,-1,26.9061,75.7969864
OPERATIONAL,"WW69+J9, Dhibba Para, Amar Sagar Pol, Jaisalmer, Rajasthan 345001, India",Jaisalmer Desert Camps,-1,ChIJhRdnRyW8RzkR17XYdqrLr2c,-1,4.4,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",75,{'open_now': True},campground,-1,-1,26.9115625,70.9184375
OPERATIONAL,"21, 2nd Floor, Shivaji Marg, Facing, Rama Rd, Kirti Nagar Industrial Area, Najafgarh Road Industrial Area, New Delhi, Delhi 110015, India",Great Rocksport Private Limited,-1,ChIJqSCzxb8CDTkRP0BWg_uAJ2g,"{'compound_code': 'M575+MQ Najafgarh Road Industrial Area, New Delhi, Delhi', 'global_code': '7JWVM575+MQ'}",4.5,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",276,{'open_now': True},campground,-1,-1,28.6642166,77.1594276
CLOSED_TEMPORARILY,"C-56, Mahavir Marg, C-Scheme, Sangram Colony, Ashok Nagar, Jaipur, Rajasthan 302001, India",Garden House,TRUE,ChIJqSZraQO3bTkRc_YAlcAv1VY,"{'compound_code': 'WR55+7Q Ashok Nagar, Jaipur, Rajasthan', 'global_code': '7JRQWR55+7Q'}",0,"['point_of_interest', 'establishment']",0,-1,campground,-1,-1,26.9081537,75.8093829
OPERATIONAL,"Ranthambhor Rd, Vivekanandapuram Colony, Sawai Madhopur, Rajasthan 322001, India",Ranthambore Jungle Safari,-1,ChIJJ2gicnWzbTkRgVWlQySeJMI,"{'compound_code': '299H+VJ Sawai Madhopur, Rajasthan', 'global_code': '7JRR299H+VJ'}",4.4,"['travel_agency', 'park', 'point_of_interest', 'establishment']",553,{'open_now': True},campground,-1,-1,26.0197274,76.3790659
CLOSED_TEMPORARILY,"Robin Private Tour Plot no 3, parash, Sita Ram Puri, Jaipur, Rajasthan 302002, India",Banana Express Tours Jaipur,TRUE,ChIJbXCrtzmxbTkRPgmMDDCi8qw,-1,0,"['travel_agency', 'point_of_interest', 'establishment']",0,-1,campground,-1,-1,26.9357847,75.8336128
OPERATIONAL,"Uttar Pradesh 203201, India",Muddy Boots,-1,ChIJT0L4OovHDDkR9D1m-En1iI4,"{'compound_code': '8H65+M7 Yeida, Uttar Pradesh', 'global_code': '7JWV8H65+M7'}",4.5,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",99,-1,campground,-1,-1,28.3116318,77.5581866
CLOSED_TEMPORARILY,"Jantar Mantar Road, Janpath, Connaught Place, New Delhi, Delhi 110001, India",MTFD Jantar Mantar,TRUE,ChIJ7R1B9Er9DDkRDHIcQNWvrSw,"{'compound_code': 'J6G8+88 Connaught Place, New Delhi, Delhi', 'global_code': '7JWVJ6G8+88'}",4.5,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",11,-1,campground,-1,-1,28.625831,77.215827
CLOSED_TEMPORARILY,"Sam, Rajasthan 345001, India",Jaisalmer desert tour packages,TRUE,ChIJvzMf8UTfRzkRk6nCoG8PlX0,"{'compound_code': 'RGJ4+5V Sam, Rajasthan', 'global_code': '7JRGRGJ4+5V'}",5,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",3,-1,campground,-1,-1,26.8304527,70.5071565
CLOSED_TEMPORARILY,"8/A, Nirmal Path, Ajmer Rd, Jaipur, Rajasthan 302006, India",New Apostolic Church,TRUE,ChIJKXwKvq22bTkRYTZ_celIqyQ,"{'compound_code': 'WQ6P+XW Jaipur, Rajasthan', 'global_code': '7JRQWQ6P+XW'}",5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",5,-1,church,-1,-1,26.9124702,75.7872739
CLOSED_TEMPORARILY,"Niwaru Rd, Ashok Nagar, Jhotwara, Jaipur, Rajasthan 302012, India",Holy Redeemer Church,TRUE,ChIJI-jeNt-ybTkRHqEUJSLtGhw,"{'compound_code': 'XP6J+2P Jhotwara, Jaipur, Rajasthan', 'global_code': '7JRQXP6J+2P'}",4.7,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",61,-1,church,-1,-1,26.9600666,75.7318648
CLOSED_TEMPORARILY,"Teachers Colony, Heera Nagar, Mahatma Gandhi Nagar, Jaipur, Rajasthan 302021, India",Church,TRUE,ChIJd132iZG0bTkRGZvYgqz7IHc,"{'compound_code': 'VPWW+JQ Mahatma Gandhi Nagar, Jaipur, Rajasthan', 'global_code': '7JRQVPWW+JQ'}",4.7,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",12,-1,church,-1,-1,26.8965746,75.7469518
CLOSED_TEMPORARILY,"b 1, B-1, Central Jail, Fateh Tibba, Adarsh Nagar, Jaipur, Rajasthan, India",Sacred Heart Church,TRUE,ChIJy_HacMi2bTkRS69dNUYCeWQ,"{'compound_code': 'WR6J+HV Adarsh Nagar, Jaipur, Rajasthan', 'global_code': '7JRQWR6J+HV'}",4.5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",6,-1,church,-1,-1,26.9113985,75.8321878
CLOSED_TEMPORARILY,"Plot No 689, Sector-3, Vidyadhar Nagar, Jaipur, Rajasthan 302023, India",Bethel AG Church,TRUE,ChIJS55FHcqzbTkR75oQ4VBMFR0,"{'compound_code': 'XQ5M+6Q Vidyadhar Nagar, Jaipur, Rajasthan', 'global_code': '7JRQXQ5M+6Q'}",4.3,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",40,-1,church,-1,-1,26.9580273,75.7844358
OPERATIONAL,"11, Ganpati Marg, Mamta Nagar, Suraj Nagar, Nirmal Vihar, Jhotwara, Jaipur, Rajasthan 302012, India",Hebron pentecostal Church,-1,ChIJrSGnAvCybTkROh0bE22ogFs,"{'compound_code': 'XPCX+QG Jhotwara, Jaipur, Rajasthan', 'global_code': '7JRQXPCX+QG'}",4.6,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",10,-1,church,-1,-1,26.9719882,75.7488186
CLOSED_TEMPORARILY,"Hotel Shree Residency, 122, Dhuleshwar Garden, Panch Batti, C Scheme, Hathroi, Jaipur, Rajasthan 302001, India",Real Connect Church,TRUE,ChIJ3TD8aUW1bTkRECEzoh890LU,"{'compound_code': 'WQ8X+7F Hathroi, Jaipur, Rajasthan', 'global_code': '7JRQWQ8X+7F'}",5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",11,-1,church,-1,-1,26.9156967,75.7986518
CLOSED_TEMPORARILY,"7, Queens Rd, Moti Nagar, Nityanand Nagar, Vaishali Nagar, Jaipur, Rajasthan 302021, India",Family Life Ministries,TRUE,ChIJId9kX4-0bTkR5JfDGFP_4PQ,"{'compound_code': 'WQ33+58 Vaishali Nagar, Jaipur, Rajasthan', 'global_code': '7JRQWQ33+58'}",5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",22,-1,church,-1,-1,26.9028998,75.7533702
CLOSED_TEMPORARILY,"C 56, Dhawas Rd, Ekta Nagar, Ward Number 18, Jaipur, Rajasthan 302034, India",Church of God in India,TRUE,ChIJ93ETQ7O0bTkR-FvyBsdEAAA,"{'compound_code': 'VPV8+J2 Jaipur, Rajasthan', 'global_code': '7JRQVPV8+J2'}",4.7,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",6,-1,church,-1,-1,26.8940797,75.7150785
CLOSED_TEMPORARILY,"Vidhyadhar Nagar Marg, C Block, Vidhyadhar Nagar, Jaipur, Rajasthan 302039, India",The Pentecostal Mission Church,TRUE,ChIJoXkpScyzbTkRcdLU3dkiXsE,"{'compound_code': 'XQ6R+5P Jaipur, Rajasthan', 'global_code': '7JRQXQ6R+5P'}",4.2,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",43,-1,church,-1,-1,26.9604342,75.7918252
CLOSED_TEMPORARILY,"10-11 Shankar vihar, front of Sani Krishi Farm, 302013, Murlipura Scheme, Murlipura, Jaipur, Rajasthan, India",St. Mary's Orthodox Church,TRUE,ChIJn5TNNveybTkR506XeZ284tg,"{'compound_code': 'XQF4+H3 Murlipura, Jaipur, Rajasthan', 'global_code': '7JRQXQF4+H3'}",4.4,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",37,-1,church,-1,-1,26.9739204,75.7552239
CLOSED_TEMPORARILY,"Dharam Park, Sushilpura, Jaipur, Rajasthan 302019, India",St. Mary's Malankra Catholic Church,TRUE,ChIJ1WnJDYq0bTkRSQZLSOZ3hQM,"{'compound_code': 'VQW5+MW Sushilpura, Jaipur, Rajasthan', 'global_code': '7JRQVQW5+MW'}",4.4,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",19,-1,church,-1,-1,26.896679,75.7598345
CLOSED_TEMPORARILY,"Kalwar Rd, Laxmi Nagar III, Jagannath Puri, Suraj Nagar, Jhotwara, Jaipur, Rajasthan 302012, India",Christian Believers' Church,TRUE,ChIJ91-xDBezbTkRe6BO07WKPNg,"{'compound_code': 'WPWR+F5 Jhotwara, Jaipur, Rajasthan', 'global_code': '7JRQWPWR+F5'}",4.6,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",20,-1,church,-1,-1,26.9462408,75.7404824
CLOSED_TEMPORARILY,"A 219, 220, Ajmer Rd, Jagdamba Nagar, Heerapura, Vaishali Nagar, Jaipur, Rajasthan 302021, India",Life Academy Academy AG Church,TRUE,ChIJL6gyTLe0bTkRXvf-1rM1NAg,"{'compound_code': 'VPVF+HR Vaishali Nagar, Jaipur, Rajasthan', 'global_code': '7JRQVPVF+HR'}",5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",2,-1,church,-1,-1,26.8939063,75.7246083
CLOSED_TEMPORARILY,"36-A Krishna Vihar, New Sanganer Rd, Jaipur, Rajasthan 302015, India",Bethel Fellowship Church,TRUE,ChIJbxhs_AS1bTkRvV8WDeFJ4HY,"{'compound_code': 'VQ52+VG Jaipur, Rajasthan', 'global_code': '7JRQVQ52+VG'}",4.6,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",27,-1,church,-1,-1,26.8596487,75.7512913
CLOSED_TEMPORARILY,"Sector 21, Mansarovar, Jaipur, Rajasthan 302020, India",Assembly of Believers Church,TRUE,ChIJiZnOW_q0bTkRH-Bgm1CFLIY,"{'compound_code': 'VQH2+4R Mansarovar, Jaipur, Rajasthan', 'global_code': '7JRQVQH2+4R'}",4.4,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",7,-1,church,-1,-1,26.8777706,75.7521105
CLOSED_TEMPORARILY,"Ajmer Rd, Madrampur, Civil Lines, Jaipur, Rajasthan 302006, India",Rajasthan Bible Institute,TRUE,ChIJPcLDPnO0bTkRSt1_oi9g_Ek,"{'compound_code': 'WQ6J+3Q Civil Lines, Jaipur, Rajasthan', 'global_code': '7JRQWQ6J+3Q'}",4.3,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",16,-1,church,-1,-1,26.9101589,75.7818947
CLOSED_TEMPORARILY,"302, 23-30,Officers' Campus, 012, Sirsi Rd, Khatipura, Jaipur, Rajasthan 302012, India",MBS Of Seventh Day Adventist,TRUE,ChIJY_NfYl2zbTkRRqyrYiOOAr0,"{'compound_code': 'WPCP+XR Khatipura, Jaipur, Rajasthan', 'global_code': '7JRQWPCP+XR'}",4.5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",25,-1,church,-1,-1,26.9223999,75.7370853
CLOSED_TEMPORARILY,"Metro Station, Elevated Ajmer Rd, Jai Ambey Colony, Civil Lines, Jaipur, Rajasthan 302006, India",Cavalary Bible Church,TRUE,ChIJ9TiI9ZW1bTkRgyt6_7UulKs,"{'compound_code': 'WQ6J+2J Civil Lines, Jaipur, Rajasthan', 'global_code': '7JRQWQ6J+2J'}",0,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,church,-1,-1,26.910097,75.7815778
CLOSED_TEMPORARILY,"69 govjndpuri, Ajmer Rd, Sodala, Jaipur, Rajasthan 302006, India",Living Christian Movement Fellowship,TRUE,ChIJnyNkN8O1bTkRjGfQYe9zt2c,"{'compound_code': 'WQ4C+48 Sodala, Jaipur, Rajasthan', 'global_code': '7JRQWQ4C+48'}",4.6,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",11,-1,church,-1,-1,26.9052963,75.7707729
CLOSED_TEMPORARILY,"Association Hall, Sudarshanpura, Jaipur, Rajasthan 302006, India",Sudarshanpura Mandir,TRUE,ChIJlzRriha0bTkRCJ9YPqStq94,"{'compound_code': 'VQXR+77 Jaipur, Rajasthan', 'global_code': '7JRQVQXR+77'}",4.6,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",23,-1,hindu_temple,-1,-1,26.8981776,75.7906527
CLOSED_TEMPORARILY,"Chanakya Marg, Pink City, Jaipur, Rajasthan 302002, India",Shree Ramjanki Mandir,TRUE,ChIJBbvv4DWxbTkRjSQ50fNdy2U,"{'compound_code': 'WRHJ+5H Jaipur, Rajasthan', 'global_code': '7JRQWRHJ+5H'}",0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,hindu_temple,-1,-1,26.9279699,75.8314779
CLOSED_TEMPORARILY,"Ganpati Nagar, Jaipur, Rajasthan 302006, India",Kabariya Balaji Temple,TRUE,ChIJfTSZrh9cbDkRCes-kkT1_vQ,-1,4,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",4,-1,hindu_temple,-1,-1,26.9124336,75.787271
CLOSED_TEMPORARILY,"34, Sundar Nagar Road, Jai Ambey Colony, Civil Lines, Jaipur, Rajasthan 302007, India",Jai Ambey Mandir,TRUE,ChIJrYvDHHO0bTkRPs1mbM1po8Q,"{'compound_code': 'WQ5J+HJ Civil Lines, Jaipur, Rajasthan', 'global_code': '7JRQWQ5J+HJ'}",0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,hindu_temple,-1,-1,26.9089394,75.781548
CLOSED_TEMPORARILY,"Behind Amer Fort, Amer Rd, Jaipur, India",Jagat Shiromani Temple,TRUE,ChIJUcN1gjexbTkRGIvj8VUHYGI,"{'compound_code': 'XVQ2+JG Jaipur, Rajasthan', 'global_code': '7JRQXVQ2+JG'}",4.7,"['hindu_temple', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",163,-1,hindu_temple,-1,-1,26.9890594,75.8512714
CLOSED_TEMPORARILY,"Shivaji Nagar, Jaipur, Rajasthan 302007, India",Temple,TRUE,ChIJq3Io9xC0bTkRXQrEKJ55lyI,"{'compound_code': 'WQ3V+G8 Jaipur, Rajasthan', 'global_code': '7JRQWQ3V+G8'}",0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,hindu_temple,-1,-1,26.9038164,75.7932826
CLOSED_TEMPORARILY,"Shankar Colony, Gatore, Jagatpura, Jaipur, Rajasthan 302029, India",Bheru Temple,TRUE,ChIJXZh_JwK2bTkRnBglJ0I2yKM,"{'compound_code': 'RRJ7+43 Jagatpura, Jaipur, Rajasthan', 'global_code': '7JRQRRJ7+43'}",4.4,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",15,-1,hindu_temple,-1,-1,26.8302637,75.8127426
CLOSED_TEMPORARILY,"Surajpal Bazar, Jaipur, Rajasthan 302003, India",Temple Of Veshnav Mata,TRUE,ChIJj8pDZMu2bTkRYrfsJPrRRk0,"{'compound_code': 'WRCP+95 Jaipur, Rajasthan', 'global_code': '7JRQWRCP+95'}",0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,hindu_temple,-1,-1,26.9209306,75.8354986
CLOSED_TEMPORARILY,"MI Road, New Gate, Jayanti Market, New Colony, Jaipur, Rajasthan 302007, India","Tatkal Bhairav Mandir, New Gate, Jaipur",TRUE,ChIJlbb8N7m3bTkRq0NEH38LHq4,"{'compound_code': 'WR87+M2 Jaipur, Rajasthan', 'global_code': '7JRQWR87+M2'}",0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,hindu_temple,-1,-1,26.9167416,75.812545
CLOSED_TEMPORARILY,"Galta Gate, Lal Dungri, Jaipur, Rajasthan 302003, India",Sun Temple Jaipur,TRUE,ChIJ-zvtPta2bTkRhv8k7CcwDTQ,"{'compound_code': 'WV82+RW Jaipur, Rajasthan', 'global_code': '7JRQWV82+RW'}",4.5,"['hindu_temple', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",453,-1,hindu_temple,-1,-1,26.9170859,75.852356
CLOSED_TEMPORARILY,"Khaniya, New Khandelwal Nagar, Paldi Meena, Jaipur, Rajasthan 302003, India",Hindu Temple - Khaniya,TRUE,ChIJp5fULQy3bTkRGZXOpHzpDdI,"{'compound_code': 'VVQC+FH Paldi Meena, Jaipur, Rajasthan', 'global_code': '7JRQVVQC+FH'}",4.1,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",14,-1,hindu_temple,-1,-1,26.8886919,75.8713751
CLOSED_TEMPORARILY,"Sanjay Marg, Subhash Chowk, Hathroi, Jaipur, Rajasthan 302001, India",mawariyo ka mandir,TRUE,ChIJ_cPGdAi0bTkRI2rYVsU2iWg,"{'compound_code': 'WQ8W+V2 Jaipur, Rajasthan', 'global_code': '7JRQWQ8W+V2'}",0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,hindu_temple,-1,-1,26.9172162,75.7950271
CLOSED_TEMPORARILY,"B-21,, Sen Colony, Gopalbari, Jaipur, Rajasthan 302016, India",Pipleshwar Shiv Temple,TRUE,ChIJ9z1rdPSzbTkRw_EkiSjgHpE,"{'compound_code': 'WQFQ+94 Gopalbari, Jaipur, Rajasthan', 'global_code': '7JRQWQFQ+94'}",5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",3,-1,hindu_temple,-1,-1,26.9234534,75.7877516
CLOSED_TEMPORARILY,"Jat Ke Kua Ka Rasta, Chandpole, Pink City, Jaipur, Rajasthan 302001, India",Naharsing Temple,TRUE,ChIJ59nNVVGxbTkR_51zmpiAH-Y,"{'compound_code': 'WRG7+Q7 Pink City, Jaipur, Rajasthan', 'global_code': '7JRQWRG7+Q7'}",5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",1,-1,hindu_temple,-1,-1,26.926944,75.8131434
CLOSED_TEMPORARILY,"Bagru Walo Ka Rasta, Chandpole, Purani Basti, Jaipur, Rajasthan 302001, India",Bhagwan Ji Ka Mandir,TRUE,ChIJ__Z3KlexbTkRwg4mmUrylxE,"{'compound_code': 'WRH6+MX Jaipur, Rajasthan', 'global_code': '7JRQWRH6+MX'}",3,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",1,-1,hindu_temple,-1,-1,26.9291512,75.8124922
CLOSED_TEMPORARILY,"Shivaji Nagar, Suraj Nagar, Civil Lines, Jaipur, Rajasthan 302007, India",Hanuman mandir,TRUE,ChIJGcwwh6a1bTkRK4-QO8cck6Y,"{'compound_code': 'WQ3Q+C6 Civil Lines, Jaipur, Rajasthan', 'global_code': '7JRQWQ3Q+C6'}",4.5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",2,-1,hindu_temple,-1,-1,26.9035987,75.7880704
OPERATIONAL,"Tulsi Marg, Badi Chaupar, Jaipur, Rajasthan 302002, India",Kalki Temple,-1,ChIJ_Vh2SEqxbTkRpZBW8ki4yBY,"{'compound_code': 'WRGH+G5 Badi Chaupar, Jaipur, Rajasthan', 'global_code': '7JRQWRGH+G5'}",4.5,"['hindu_temple', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",143,{'open_now': True},hindu_temple,-1,-1,26.9262837,75.8279639
CLOSED_TEMPORARILY,"Jaipur, Barkat Nagar, Tonk Phatak, Jaipur, Rajasthan 302015, India",Hanuman Mandir,TRUE,ChIJ58i4wTa0bTkR0woF1_sZMCo,"{'compound_code': 'VQHQ+P6 Tonk Phatak, Jaipur, Rajasthan', 'global_code': '7JRQVQHQ+P6'}",4.7,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",6,-1,hindu_temple,-1,-1,26.8793589,75.788116
CLOSED_TEMPORARILY,"Jai Niwas Garden, Ganpati Nagar, Jaipur, Rajasthan 303902, India",Mandir Gaurang Mahaprabhuji गौरांग महाप्रभुजी,TRUE,ChIJJSAfjoO1bTkRAB9oWFWuapk,-1,0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,hindu_temple,-1,-1,26.9124336,75.7872709
OPERATIONAL,"Bus Stand, 25, Station Rd, near Sindi Camp, Vivek Nagar, Kanti Nagar, Sindhi Camp, Jaipur, Rajasthan 302032, India",Hotel Mahadev Regency,-1,ChIJ6fyVufmzbTkRe6nmdj_aFrY,"{'compound_code': 'WQFX+JV Jaipur, Rajasthan', 'global_code': '7JRQWQFX+JV'}",4,"['lodging', 'point_of_interest', 'establishment']",844,-1,lodging,-1,-1,26.9240758,75.7996386
OPERATIONAL,"A- 40, Subhash Nagar Road, Near Peetal Factory, Jaipur, Rajasthan 302016, India",Hotel Sarang Palace,-1,ChIJd9YlF-azbTkRL5TBZfM9fSk,"{'compound_code': 'WQPW+WC Jaipur, Rajasthan', 'global_code': '7JRQWQPW+WC'}",4.4,"['spa', 'lodging', 'restaurant', 'food', 'health', 'point_of_interest', 'establishment']",816,{'open_now': True},lodging,-1,-1,26.9373377,75.7960777
CLOSED_TEMPORARILY,"7, Chaura Rasta Rd, OPPOSITE Golcha Cinema, Nehru Bazar, Film Colony, Modikhana, Jaipur, Rajasthan 302003, India",Jaipur Hotel New - A heritage hotel,TRUE,ChIJQfQ-_bK2bTkRZjSwp4vttPk,"{'compound_code': 'WR8C+X8 Jaipur, Rajasthan', 'global_code': '7JRQWR8C+X8'}",4.3,"['lodging', 'point_of_interest', 'establishment']",258,-1,lodging,-1,-1,26.9174071,75.8207765
OPERATIONAL,"D1/2 B, Behind Collectorate, Banipark, Jaipur, Rajasthan 302016, India",Hotel Sajjan Niwas,-1,ChIJN0D1tfGzbTkRcNmeH83iC5w,"{'compound_code': 'WQHV+82 Jaipur, Rajasthan', 'global_code': '7JRQWQHV+82'}",4,"['lodging', 'point_of_interest', 'establishment']",333,-1,lodging,-1,-1,26.928346,75.792566
OPERATIONAL,"AD-1B, Devi Marg, Bani Park, Jaipur, Rajasthan 302016, India",Chopal Jaipur,-1,ChIJTWfmQTSzbTkRjy9JbER6ArE,"{'compound_code': 'WQGR+6F Bani Park, Jaipur, Rajasthan', 'global_code': '7JRQWQGR+6F'}",4.6,"['lodging', 'point_of_interest', 'establishment']",38,{'open_now': True},lodging,-1,-1,26.9255519,75.7911437
OPERATIONAL,"Plots No. 5 And 6 Airport Plz, Tonk Rd, Jaipur, Rajasthan 302018, India",Radisson Blu Jaipur,-1,ChIJczUCRO-1bTkRpZ6wbHTQtTQ,"{'compound_code': 'RQVV+2M Jaipur, Rajasthan', 'global_code': '7JRQRQVV+2M'}",4.4,"['lodging', 'point_of_interest', 'establishment']",6834,{'open_now': True},lodging,-1,-1,26.8425131,75.7941252
OPERATIONAL,"C6, Motilal Atal Rd, Lalpura Colony, Sindhi Camp, Jaipur, Rajasthan 302001, India",Jwala Niketan Homestay,-1,ChIJZYvzLVmzbTkRJ0H3P9a31KQ,"{'compound_code': 'WR92+X3 Sindhi Camp, Jaipur, Rajasthan', 'global_code': '7JRQWR92+X3'}",5,"['lodging', 'point_of_interest', 'establishment']",102,{'open_now': True},lodging,-1,-1,26.9199985,75.800184
OPERATIONAL,"D-236,Bihari Marg, Sawai Jai Singh Hwy, near Collectorate Circle, Bani Park, Jaipur, Rajasthan 302016, India",Cygnett Lite Grand,-1,ChIJk1hCQgOzbTkRKNzkI5rO5VE,"{'compound_code': 'WQHR+GM Bani Park, Jaipur, Rajasthan', 'global_code': '7JRQWQHR+GM'}",4.3,"['lodging', 'point_of_interest', 'establishment']",378,{'open_now': True},lodging,-1,-1,26.9287873,75.7917492
OPERATIONAL,"P-14, Sahdev Marg, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302005, India",HouseTel,-1,ChIJcfBOHSC1bTkRtAyE2Ub88Vs,"{'compound_code': 'WR42+CR Jaipur, Rajasthan', 'global_code': '7JRQWR42+CR'}",4.7,"['lodging', 'point_of_interest', 'establishment']",117,{'open_now': True},lodging,-1,-1,26.9060009,75.8021073
OPERATIONAL,"B-17, Shiv Marg, Banipark, Kanti Nagar, Bani Park, Jaipur, Rajasthan 302016, India",Jaipur Inn,-1,ChIJHeln_fqzbTkRjGqU7W08iJI,"{'compound_code': 'WQHX+86 Bani Park, Jaipur, Rajasthan', 'global_code': '7JRQWQHX+86'}",4.3,"['lodging', 'point_of_interest', 'establishment']",316,{'open_now': True},lodging,-1,-1,26.9283731,75.7980766
OPERATIONAL,"Tirthraj, Jacob Road, Civil Lines, Madrampur, Civil Lines, Jaipur, Rajasthan 302006, India",Hari Mahal Palace by Pachar Group,-1,ChIJAQAAQA20bTkR0TRBKYxhBng,"{'compound_code': 'WQ6Q+7P Jaipur, Rajasthan', 'global_code': '7JRQWQ6Q+7P'}",4.2,"['lodging', 'point_of_interest', 'establishment']",1746,-1,lodging,-1,-1,26.9106698,75.789367
OPERATIONAL,"Jacob Rd, Civil Lines, Jaipur, Rajasthan 302006, India","Jai Mahal Palace, Jaipur",-1,ChIJX2_Rbgu0bTkR-wPc1ueFLpA,"{'compound_code': 'WQ6P+V3 Civil Lines, Jaipur, Rajasthan', 'global_code': '7JRQWQ6P+V3'}",4.7,"['lodging', 'point_of_interest', 'establishment']",4190,{'open_now': True},lodging,-1,-1,26.9121335,75.7851706
